# source: Dr. Duke's Phytochemical & Ethnobotanical Database (COMMON_NAMES.csv joined to FNFTAX.csv via FNFNUM)
# retrieved/processed: 2026-08-18
organism_id	scientific_name	duke_common_name	all_duke_common_names
Organism_12681	Stephania viridiflavens		
Organism_12682	Stephania yunnanensis		
Plant_Stevia_sp.	Stevia sp.		
Organism_22402	Strobilanthes cusia BREMEK		
Organism_51983	Strychnos dale		
Organism_44796	Strychnos kasengaensis		
Organism_51778	Swartzia arborescens		
Plant_Syringa_Pinnafolia	Syringa Pinnafolia		
Organism_10292	Tabebuia ochracea		
Plant_Tabernaemontana_mocquerysii	Tabernaemontana mocquerysii		
Organism_16619	Tabernaemontana psychotriifolia H.B.K.		
Plant_Tabernaemontana_vanheurckii	Tabernaemontana vanheurckii		
Organism_45925	Talauma arcabucoana		
Organism_47117	Tanacetum balsamitoides		
Plant_Tanacetum_millefolium	Tanacetum millefolium		
Organism_2656	Tanacetum polycephalum		
Organism_11374	Terminalia alata		
Plant_Tetraena_coccinea	Tetraena coccinea		
Organism_53798	Thalictrum glaucum		
Organism_7996	Thunia alba		
Organism_25038	Tiliacora acuminata		
Organism_50791	Trichilia heudelotii		
Organism_48343	Trichocoleopsis sacculata		
Plant_Trigonostemon_bonianus	Trigonostemon bonianus		
Organism_2297	Tulipa turkestanica		
Organism_11513	Ursinia saxatilis		
Organism_55556	Vassobia breviflora		
Plant_Vepris_soyauxii	Vepris soyauxii		
Organism_1593	Vernonia brachycalyx		
Organism_51585	Vitex peduncularis		
Plant_Voacanga_schweinfurthii	Voacanga schweinfurthii		
Organism_20815	Walsura piscidia		
Plant_Wedelia_floribunda	Wedelia floribunda		
Organism_45238	Wrightia javanica		
Organism_54169	Zanha golungensis		
Plant_Zanthoxylum_integrifolium	Zanthoxylum integrifolium		
Organism_52519	Zanthoxylum scandens		
Plant_Abies_sp.	Abies sp.		
Organism_5701	Acacia arabica		
Organism_21871	Acacia mollissima		
Plant_Acanthella_sp.	Acanthella sp.		
Organism_26820	Aconitum legendrei		
Organism_12247	Acronychia baueri		
Organism_6742	Actinodaphne lancifolia		
Organism_44515	Aframomum alboviolaceum		
Plant_Agave_east-one	Agave east-one		
Plant_Allium_suworowii	Allium suworowii		
Organism_51025	Alpinia javanica		
Organism_47777	Alseodaphne semecarpifolia		
Plant_Anaphalis_busua	Anaphalis busua		
Organism_51915	Andrachne rotundifolia		
Organism_15687	Andropogon iwarancusa		
Organism_24466	Angelica edulis		
Organism_57508	Antonia ovata		
Organism_52713	Aphanamixis rohituka		
Plant_Ardisia_polysticta	Ardisia polysticta		
Organism_49841	Aria arguta		
Plant_Aristolochia_fontanesii	Aristolochia fontanesii		
Plant_Aristolochia_gehrtii	Aristolochia gehrtii		
Organism_54159	Artemisia copa		
Organism_52461	Artemisia lerchiana		
Organism_9664	Artemisia nitrosa		
Organism_23611	Artocarpus tonkinensis		
Organism_50469	Asarum takaoi		
Organism_43894	Aster flaccidus		
Organism_52194	Aster verticillatus		
Organism_53849	Aster yunnanensis		
Organism_49133	Astilbe myriantha		
Plant_Astragalus_bungeanus	Astragalus bungeanus		
Organism_14748	Astragalus centralpinus		
Plant_Astragalus_melanophrurius	Astragalus melanophrurius		
Organism_46950	Astragalus stipulosus		
Organism_9072	Austroeupatorium inulaefolium		
Plant_Auxenochlorella_pyrenoidosa	Auxenochlorella pyrenoidosa		
Organism_2619	Baccharis pedunculata		
Organism_47198	Ballota saxatilis		
Organism_9151	Becium grandiflorum var.obovatum		
Organism_18382	Berberis actinacantha		
Organism_50387	Berberis chitria		
Organism_11672	Berberis heterobotrys		
Organism_3957	Biebersteinia orphanidis		
Plant_Boronia_koniambiensis	Boronia koniambiensis		
Plant_Boswellia_Spp.	Boswellia Spp.		
Organism_44983	Bulbine natalensis		
Organism_1050	Bupleurum spinosum		
Organism_16923	Bursera permollis		
Organism_16791	Cadia purpurea		
Organism_49742	Calea harleyi		
Organism_54181	Calea integrifolia		
Organism_21262	Calophyllum dispar		
Organism_2404	Camellia taliensis		
Organism_50703	Cancrinia discoidea		
Organism_46393	Casearia kurzii		
Organism_16892	Catharanthus lanceus	Lanceleaf Periwinkle	Lanceleaf Periwinkle
Organism_14301	Centaurea regia		
Plant_Cheirolophus_canariensis	Cheirolophus canariensis		
Organism_1284	Cheirolophus mauritanicus		
Organism_53667	Chionodoxa gigantea		
Organism_4845	Cicer pinnatifidum		
Organism_6445	Cissampelos fasciculata		
Organism_43890	Cleome pentaphylla		
Organism_25648	Cleome pungens		
Organism_48074	Clerodendrum brachyanthum		
Plant_Colchicum_kotschyi	Colchicum kotschyi		
Plant_Combretum_malabaricum	Combretum malabaricum		
Organism_1235	Conyza stricta		
Organism_55903	Cordia oncocalyx		
Plant_Corydalis_caucasia	Corydalis caucasia		
Organism_24159	Corydalis vaginans Royle		
Organism_7043	Coutarea hexandra		
Plant_Croton_adenocalyx	Croton adenocalyx		
Organism_35282	Croton jacobinensis		
Plant_Croton_lachnostachyus	Croton lachnostachyus		
Organism_47637	Cryptocarya densiflora BI.		
Organism_9492	Cryptocarya longifolia Kostermans		
Plant_Cryptolepis_nigrescens	Cryptolepis nigrescens		
Organism_26235	Cypholophus friesianus		
Organism_6776	Cytisus austriacus		
Plant_Dendrobium_xantholeucum	Dendrobium xantholeucum		
Organism_45101	Dicranum japonicum		
Organism_16593	Dimerostemma asperatum		
Plant_Dinosperma_stipitatum	Dinosperma stipitatum		
Organism_1292	Dioscorea species		
Organism_8241	Diospyros cornii		
Organism_51736	Dregea volubilis		
Organism_47136	Durio carinatus		
Organism_43828	Elaeocarpus sylvestris		
Organism_26388	Endiandra xanthocarpa		
Plant_Endosamara_racemosa	Endosamara racemosa		
Plant_Epidendrum_moseni	Epidendrum moseni		
Organism_11396	Eriocephalus africanus		
Organism_11510	Eriocephalus giessii		
Plant_Erythrina_x_bidwillii	Erythrina x bidwillii		
Plant_Erythroxylum_macrophyllum	Erythroxylum macrophyllum		
Organism_51225	Euphorbia franckiana		
Organism_49187	Euphorbia hermentiana		
Organism_47869	Euphorbia semiperfoliata		
Organism_9915	Euryops arabicus		
Organism_52491	Exostema acuminatum		
Organism_46254	Fagara naranjillo		
Organism_19036	Fagara rhoifolia		
Organism_7350	Fagara tessmannii		
Organism_47784	Fagus menziesii		
Plant_Ferulago_lutea	Ferulago lutea		
Plant_Ficus_pandurata	Ficus pandurata		
Plant_Fissistigma_retusum	Fissistigma retusum		
Organism_46381	Fleischmannia multinervis		
Organism_10823	Flemingia paniculata		
Organism_29787	Flindersia bourjotiana		
Organism_7561	Flindersia laevicarpa		
Plant_Folium_pini	Folium pini		
Plant_Frullania_probosciphora	Frullania probosciphora		
Organism_29804	Galbulimima baccata		
Organism_10251	Gardenia aubryi		
Organism_18352	Genista lobelii		
Organism_56540	Glaucium squamigerum		
Organism_21657	Gutierrezia resinosa		
Organism_4040	Gymnaster koraiensis		
Organism_20246	Haplopappus ciliatus		
Organism_49267	Hedychium villosum		
Plant_Hedyosmum_mexicanum	Hedyosmum mexicanum		
Organism_7250	Hedyosmum orientale		
Organism_14204	Heimia myrtifolia		
Organism_15357	Helogyne apaloidea		
Organism_17020	Hortia arborea		
Plant_Hoya_macrophylla	Hoya macrophylla		
Organism_54336	Hypoestes forsskaolii		
Organism_50761	Hypserpa nitida		
Organism_17085	Inula caspica		
Plant_Iryanthera_hostmannii	Iryanthera hostmannii		
Organism_19510	Kalimeris shimadae		
Organism_11486	Koanophyllon conglobatum		
Organism_52838	Leucas volkensii		
Organism_46390	Leucosyke quadrinervia		
Plant_Licania_cariae	Licania cariae		
Organism_22755	Licania densiflora		
Organism_35365	Licaria rigida		
Organism_51256	Ligularia lapathifolia		
Plant_Ligularia_nanchuanica	Ligularia nanchuanica		
Organism_23738	Ligularia tongolensis		
Organism_35253	Lippia grata		
Organism_6244	Lippia ukambensis		
Organism_50681	Litsea aurata		
Organism_50690	Lobelia salicifolia		
Plant_Lophozia_attenuata	Lophozia attenuata		
Organism_51383	Loranthus glaber		
Organism_7494	Lycopodium phlegmaria		
Organism_15033	Lythrum anceps		
Organism_51864	Macaranga pleiostemon		
Plant_Macropiper_latifolium	Macropiper latifolium		
Plant_Macropiper_methysticum	Macropiper methysticum		
Organism_16286	Mananthes patentiflora		
Organism_20472	Mansonia gagei		
Organism_20377	Marshallia tenuifolia		
Organism_20857	Maytenus amazonica		
Organism_48892	Maytenus blepharodes		
Organism_43897	Maytenus truncata		
Plant_Melanthera_prostrata	Melanthera prostrata		
Organism_12503	Melicope erromangensis		
Organism_53659	Melicope patulinervia		
Plant_Menyanthes_sp.	Menyanthes sp.		
Plant_Mikania_arrojadoi	Mikania arrojadoi		
Plant_Molineria_crassifolia	Molineria crassifolia		
Organism_55646	Monanthotaxis cauliflora		
Plant_Monteverdia_horrida	Monteverdia horrida		
Plant_Moquilea_cariae	Moquilea cariae		
Organism_6760	Morinda parvifolia		
Organism_35414	Nectandra rubra		
Organism_45479	Nerine corusca		
Plant_Nidorella_aegyptiaca	Nidorella aegyptiaca		
Organism_48258	Nigritella suaveolens		
Organism_16546	Oriciopsis glaberrima		
Organism_48052	Origanum floribundum		
Organism_51011	Ormosia discolor		
Organism_52790	Ormosia macrocalyx		
Organism_43966	Osteospermum auriculatum		
Organism_50399	Othonna obtusiloba		
Organism_2768	Passiflora palmeri		
Organism_46948	Pegaeophyton scapiflorum		
Organism_12728	Petasites tricholobus		
Organism_44927	Phaedranassa dubia		
Organism_29773	Phaseolus atropurpureus		
Organism_7562	Phlomis rigida		
Organism_24794	Photinia serrulata		
Organism_52151	Physochlaina physaloides		
Organism_5413	Picea ajanensis		
Organism_9840	Pinus longifolia		
Plant_Piper_latifolium	Piper latifolium		
Organism_46746	Piper sanguineispicum		
Organism_4789	Piptocarpha chontalensis		
Plant_Planaltoa_lychnophoroides	Planaltoa lychnophoroides		
Organism_17485	Podocytisus caramanicus		
Plant_Pogonospermum_ciliare	Pogonospermum ciliare		
Organism_48709	Polygala arenaria		
Plant_Polygala_sellowiana	Polygala sellowiana		
Organism_48185	Polygonatum officinale		
Organism_54973	Polygonatum prattii		
Organism_359	Prasinococcus capsulatus		
Organism_20808	Premna subscandens		
Organism_25521	Prostanthera prunelloides		
Organism_11040	Prunus sp.		
Organism_7334	Prunus spp.		
Organism_51554	Psorospermum adamauense		
Organism_6156	Psychotria klugii		
Organism_50091	Ptelea viscosa		
Organism_35315	Pterodon pubescens		
Organism_25783	Pyrola virens		
Organism_35305	Qualea labouriauana		
Organism_6495	Radula javanica		
Organism_1702	Reaumuria mucronata		
Organism_16027	Renealmia exaltata		
Organism_7754	Renealmia nicolaioides		
Organism_55005	Rennellia elliptica		
Organism_11951	Reseda muricata		
Plant_Rhamnus_sp.	Rhamnus sp.		
Plant_Rhododendron_anthopogon	Rhododendron anthopogon		
Organism_14741	Robinsonia gracilis		
Organism_48155	Ruellia rosea		
Organism_4923	Samadera madagascariensis		
Organism_53333	Sarothamnus patens		
Organism_20017	Schefflera rotundifolia		
Organism_51917	Schisandra glaucescens		
Organism_52833	Scleropyrum maingayi		
Plant_Senecio_cinerarius	Senecio cinerarius		
Plant_Senecio_heterotrichus	Senecio heterotrichus		
Organism_8490	Serratula wolffii		
Plant_Sideritis_brevidens	Sideritis brevidens		
Organism_46765	Sideritis flavovirens		
Organism_9708	Sideritis rubriflora		
Organism_46409	Sideritis sventenii		
Organism_24397	Silene fortunei		
Plant_Silybum_sp.	Silybum sp.		
Organism_24566	Sindora wallichii		
Organism_55125	Sloanea rhodantha		
Organism_49551	Solanum nodiflorum		
Organism_16405	Solanum pubescens		
Organism_47103	Spirotropis longifolia		
Organism_21925	Stevia sarensis		
Organism_16306	Struthiopteris amabilis		
Organism_45896	Strychnos soubrensis		
Plant_Stylidocleome_brachycarpa	Stylidocleome brachycarpa		
Organism_2196	Tabernaemontana sphaerocarpa BI.		
Organism_19629	Tachigali paniculata		
Organism_53738	Tanacetum albipannosum		
Organism_26624	Tanacetum aucherianum		
Organism_5759	Tanacetum longifolium		
Organism_52302	Taraxacum alpinum		
Plant_Taraxacum_japonicum	Taraxacum japonicum		
Organism_17618	Taraxacum linearisquameum		
Organism_3803	Teucrium montbretii ssp. libanoticum		
Organism_52714	Tonduzia pittieri		
Organism_35393	Trichilia elegans		
Organism_22481	Triclisia dictyophylla Diels		
Organism_21763	Trigonella cretica		
Plant_Trigonella_sp.	Trigonella sp.		
Organism_50417	Tylophora ovata		
Organism_8476	Ulex densus		
Organism_15261	Uncaria homomalla		
Organism_1709	Uvaria tanzaniae		
Organism_18314	Vellozia epidendroides		
Organism_20226	Vepris stolzii		
Organism_13584	Vernonia mollissima		
Organism_9648	Veronica turrilliana		
Plant_Viburnum_sp.	Viburnum sp.		
Organism_47619	Viguiera lanceolata		
Organism_49315	Vincetoxicum versicolor		
Organism_17641	Vismia cayennensis		
Plant_Vitex_sp.	Vitex sp.		
Plant_Vitex_tripinnata	Vitex tripinnata		
Organism_21989	Zanthoxylum arborescens L.		
Organism_1401	Zanthoxylum usambarense		
Organism_6286	Zexmenia phyllocephala		
Organism_49385	chloranthus sessilifolius		
Organism_45072	murraya tetramera		
Organism_48781	rumex plants		
Organism_18333	Acacia concinna		
Organism_6021	Acacia spp.		
Organism_44649	Acanthopanax brachypus		
Organism_52887	Acanthophyllum elatius		
Plant_Achillea_kotschyi	Achillea kotschyi		
Organism_10994	Aconitum altaicum		
Organism_19032	Aconitum monticola		
Organism_26626	Aconitum sungpanense		
Plant_Aconitum_transsectum	Aconitum transsectum		
Organism_15803	Acritopappus morii		
Organism_56267	Adenia cissampeloides		
Organism_50750	Ageratina tristis		
Plant_Aglaia_andamanica	Aglaia andamanica		
Organism_21549	Aglaia leucophylla		
Plant_Alafia_barteri	Alafia barteri		
Organism_35283	Alchornea glandulosa		
Plant_Aldama_bracteata	Aldama bracteata		
Organism_48150	Alectra parasitica		
Organism_1118	Aloe nyeriensis		
Plant_Alstonia_mollis	Alstonia mollis		
Plant_Althaea_narbonensis	Althaea narbonensis		
Organism_17135	Amaroria soulameoides		
Organism_7362	Anemia phyllitidis		
Organism_56546	Angelica decurrens		
Organism_53841	Angiopteris palmiformis		
Organism_48981	Aniba duckei		
Plant_Aplophyllum_myrtifolium	Aplophyllum myrtifolium		
Plant_Aplophyllum_tuberculatum	Aplophyllum tuberculatum		
Plant_Argyranthemum_adauctum	Argyranthemum adauctum		
Organism_49341	Aristolochia durior		
Plant_Artemisia_glauca	Artemisia glauca		
Plant_Asarum_megacalyx	Asarum megacalyx		
Organism_16753	Asphodeline globifera		
Organism_48086	Aspilia eenii		
Organism_54652	Aspilia silphioides		
Organism_55791	Asteriscus intermedius		
Organism_53611	Astragalus captiosus		
Organism_57070	Astragalus globiceps		
Organism_49300	Astragalus pamirensis		
Plant_Astragalus_pycnocephalus	Astragalus pycnocephalus		
Organism_23847	Astragalus sp.		
Plant_Astragalus_thracicus	Astragalus thracicus		
Organism_5152	Austroeupatorium chaparense		
Plant_Baccharis_linearifolia	Baccharis linearifolia		
Plant_Bahia_ambrosioides	Bahia ambrosioides		
Organism_2993	Beilschmiedia zenkeri		
Organism_47106	Benkara malabarica		
Plant_Blumea_axillaris	Blumea axillaris		
Organism_20773	Blumea malcolmii		
Organism_30040	Boronia		
Organism_12717	Bosistoa brassii		
Organism_19800	Brassica sp.		
Organism_15596	Bridelia retusa		
Organism_10181	Bulbophyllum reptans		
Plant_Bupleurum_sp.	Bupleurum sp.		
Plant_Calea_villosa	Calea villosa		
Organism_46939	Callicarpa kwangtungensis		
Plant_Canarium_zeylanicum	Canarium zeylanicum		
Organism_2134	Caryomene olivascens Barneby & Krukoff		
Organism_19020	Cassia multijuga		
Organism_49851	Centaurea glastifolia		
Organism_21565	Centaurea nicolai		
Organism_52883	Cereus candicans		
Organism_24700	Chamaecytisus eriocarpus		
Plant_Cheiloclinium_hippocrateoides	Cheiloclinium hippocrateoides		
Organism_53810	Chrysanthemum monspeliense		
Organism_56216	Cinnamomum bejolghota		
Organism_49442	Cissus tricuspidata		
Plant_Cleome_species	Cleome species		
Organism_50812	Clerodendrum splendens		
Organism_52655	Clerodendrum ugandense		
Plant_Clinopodium_gilliesii	Clinopodium gilliesii		
Organism_45011	Clusia columnaris		
Organism_28394	Codium arabicum		
Organism_18514	Coffea pseudozanguebariae		
Organism_11506	Colchicum brachyphyllum		
Organism_19475	Colchicum decaisnei		
Organism_44836	Combretum sundaicum		
Organism_5377	Conyza schimperi		
Organism_12477	Coprosma australis		
Organism_49514	Crambe kotschyana		
Organism_5469	Crinum glaucum		
Organism_51255	Crotalaria lachnophora		
Plant_Croton_lacciferus	Croton lacciferus		
Plant_Croton_macrostachys	Croton macrostachys		
Plant_Croton_smithianus	Croton smithianus		
Organism_49809	Cusparia macrocarpa		
Organism_48167	Cyathula officinalis		
Organism_25547	Cylicodiscus gabunensis		
Plant_Cynanchum_japonicum	Cynanchum japonicum		
Organism_1733	Cynara sibthorpiana		
Organism_53074	Cytisus uniflorus		
Organism_48427	Dalbergia		
Organism_8809	Dalbergia sericea		
Plant_Datura_sp.	Datura sp.		
Plant_Decaneuropsis_cumingiana	Decaneuropsis cumingiana		
Organism_3865	Delphinium cardiopetalum		
Organism_5073	Delphinium davisii		
Organism_18727	Delphinium fissum subsp.anatolicum		
Organism_3399	Delphinium linearilobum		
Organism_12056	Delphinium yunnanense		
Plant_Dendroviguiera_insignis	Dendroviguiera insignis		
Organism_18797	Desmodium pulchellum		
Plant_Deverra_tortuosa	Deverra tortuosa		
Organism_49018	Dictamnus gymnostylis		
Plant_Dictamnus_sp.	Dictamnus sp.		
Plant_Didymocarpus_albicalyx	Didymocarpus albicalyx		
Organism_6752	Diphysa robinioides		
Organism_14046	Discopodium penninervium		
Organism_45517	Dolichandrone crispa		
Organism_23332	Doronicum macrophyllum		
Organism_1652	Dorstenia kameruniana		
Plant_Doryopteris_raddiana	Doryopteris raddiana		
Organism_52470	Dunalia brachyacantha		
Plant_Echinacea_sp.	Echinacea sp.		
Organism_56440	Echinops giganteus		
Organism_45209	Ehretia aspera		
Organism_14626	Elaeocarpus polydactylus		
Plant_Enicosanthum_acuminatum	Enicosanthum acuminatum		
Organism_11822	Epaltes brasiliensis		
Organism_53205	Ephedra minuta		
Organism_20988	Ephedra sp.		
Plant_Eremanthus_erythropappus	Eremanthus erythropappus		
Organism_48814	Eremosparton flaccidum		
Organism_43910	Eria jarensis		
Organism_51101	Eriocaulon sieboldianum		
Organism_3444	Ertela trifolia L. Kuntze		
Organism_50845	Erysimum siliculosum		
Organism_24271	Euchresta tubulosa		
Organism_12769	Eupatorium buniifolium		
Organism_49852	Euphorbia armena		
Plant_Euphorbia_coerulescens	Euphorbia coerulescens		
Organism_49013	Euphorbia tortilis		
Organism_7903	Eysenhardtia subcoriacea Pennell		
Organism_28864	Ferula varia		
Plant_Fleischmannia_prasiifolia	Fleischmannia prasiifolia		
Organism_45871	Garcinia thwaitesii		
Plant_Gentiana_davidii_var._formosana	Gentiana davidii var. formosana		
Organism_14670	Gentiana kochiana		
Organism_47197	Gentianella austriaca		
Organism_52681	Glochidion thomsonii		
Organism_12133	Glycosmis petelotii		
Organism_8634	Glycyrrhiza eurycarpa		
Plant_Glycyrrhiza_spp.	Glycyrrhiza spp.		
Organism_53224	Goniothalamus tapis		
Organism_14715	Guatteria multivenia		
Plant_Guatteria_ucayalina	Guatteria ucayalina		
Organism_9583	Guatteriopsis hispida		
Organism_8370	Gustavia hexapetala		
Plant_Halosciastrum_melanotilingia	Halosciastrum melanotilingia		
Plant_Hedera_caucasigena	Hedera caucasigena		
Organism_47153	Helichrysum dendroideum		
Organism_54668	Heliopsis longipes		
Organism_49658	Heliotropium glutinosum		
Organism_2741	Heliotropium stenophyllum		
